0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/7864ddcae57b4859d4392614861bd5d5ee7a88e2.png$16320$156754$0$8.8$695$刃牙$0$1430392$2018-07-02 01:00:00$刃牙$TV新系列$http://bangumi.bilibili.com/anime/24602/$24602$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/a74b3efe4406cbfa36e124079c27e73a141cb7fb.jpg$65728$522731$0$9.8$5079$轻羽飞扬！$0$2295573$2018-07-02 00:00:00$轻羽飞扬$TV$http://bangumi.bilibili.com/anime/24589/$24589$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/16eae08b6541d34d0040ecd12783c9d3f88fd063.jpg$3207$21717$0$0.0$0$美妙☆频道$0$147889$2018-04-08 10:00:00$美妙天堂$闪亮美妙☆频道$http://bangumi.bilibili.com/anime/23841/$23841$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/db6e926d8860a995905845a8f592669840942344.jpg$143958$835272$0$9.3$2947$ISLAND $0$4963603$2018-07-01 21:00:00$ISLAND $TV$http://bangumi.bilibili.com/anime/24571/$24571$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/976d13b93ba208e84eb0e22e0b7852edceef1eb8.jpg$153$754$0$0.0$0$甜甜私房猫 第四季 中配版$0$37415$2018-04-08 09:00:00$甜甜私房猫$第四季 中配版$http://bangumi.bilibili.com/anime/24949/$24949$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/976d13b93ba208e84eb0e22e0b7852edceef1eb8.jpg$767$15817$0$0.0$0$甜甜私房猫 第四季$0$61053$2018-04-08 09:00:00$甜甜私房猫$第四季$http://bangumi.bilibili.com/anime/24728/$24728$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/2826dc65d2fc1fc8632ee8660870be17880a9b81.jpg$4708$38313$0$9.0$152$温泉屋小女管家$0$322421$2018-04-08 07:14:00$年轻的老板娘是小学生！$TV$http://bangumi.bilibili.com/anime/23867/$23867$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/f727ff7a769ebec48d2e404e878593bf649d651c.jpg$11023$95185$0$8.0$218$音乐少女$0$502519$2018-07-08 01:30:00$音乐少女$TV$http://bangumi.bilibili.com/anime/24632/$24632$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/f5d5f51b941c01f8b90b361b412dc75ecc2608d3.png$253253$2531877$0$9.8$15144$工作细胞$0$9710006$2018-07-08 00:30:00$工作细胞$TV$http://bangumi.bilibili.com/anime/24588/$24588$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/a36c510217610bf3e8486b3b02c7d3db1a6b288c.jpg$75581$525628$0$6.7$2903$百炼霸王与圣约女武神$0$2583093$2018-07-08 00:30:00$百炼霸王与圣约女武神$TV$http://bangumi.bilibili.com/anime/24628/$24628$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/643ca7b42d42541830394cbe8d39b0f52cfac6ed.png$14397$31229$0$9.6$307$棒球大联盟 2$0$911214$2018-04-07 19:00:00$棒球大联盟$2nd$http://bangumi.bilibili.com/anime/23821/$23821$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/357e75a1fb3e17a80b49f60af35f5d211d639921.jpg$1171$9965$0$0.0$0$暖暖日记 3rd$0$154106$2018-04-07 05:30:00$暖暖日记$第三季$http://bangumi.bilibili.com/anime/23883/$23883$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/1ae7312cddb0cd5cf3eb985904f0a9cb85f897aa.png$558792$1352873$0$9.8$36828$我的英雄学院 第三季$0$33939660$2018-04-07 17:30:00$我的英雄学院$第三季$http://bangumi.bilibili.com/anime/23858/$23858$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/7a18f066199cd84191a67d9317dc4a144780d0f1.jpg$3150$99868$0$9.0$142$暗芝居 第六季$0$252882$2018-07-07 03:55:00$暗芝居$第六季$http://bangumi.bilibili.com/anime/24635/$24635$8
0$0$付费抢先$bilibili$0$http://i0.hdslb.com/bfs/bangumi/bd69c56891f6e9cea0056a01c013b36d9a3e2abb.png$188911$904652$0$9.2$6133$女神异闻录5 动画版$10$10820166$2018-04-08 01:00:00$女神异闻录5$TV$http://bangumi.bilibili.com/anime/23878/$23878$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/7c9002f893f1a9debde1c38b860d64ef31c20d03.png$24340$455056$0$9.8$2631$碧蓝之海$0$861500$2018-07-14 01:25:00$碧蓝之海$TV$http://bangumi.bilibili.com/anime/24581/$24581$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/d5a0beff151df03292a16ded616744ed09751ce8.jpg$2766$125100$0$5.4$386$LORD of VERMILION 红莲之王$0$153603$2018-07-14 01:35:00$红莲之王$TV$http://bangumi.bilibili.com/anime/24607/$24607$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/3ee3e267731be4cac9ef39a905714de06fd66d59.jpg$17377$373629$0$9.1$1195$敦君与女朋友$0$3665614$2018-04-06 22:30:00$敦君与女朋友$TV$http://bangumi.bilibili.com/anime/23838/$23838$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/0f11dfac18d744518669b2d211263f03d41d619c.png$201883$1444556$0$9.8$11298$Angels of Death$0$5209760$2018-07-06 21:00:00$杀戮天使$TV$http://bangumi.bilibili.com/anime/24625/$24625$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/085fdf306887279f251668b3c0c5fb2df3ccc625.jpg$2585$55542$0$9.6$259$忍者少女千鸟～姐川·石山篇～$0$588215$2018-04-07 01:35:00$忍者少女千鸟$第三季$http://bangumi.bilibili.com/anime/23857/$23857$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/dbdcbffd272e7927a344f682934f9cae934150db.png$42297$548972$0$9.5$1381$千绪的上学路$0$1643515$2018-07-06 21:00:00$千绪的上学路$TV$http://bangumi.bilibili.com/anime/24584/$24584$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/c870603959b84f39595babd77d04a9091c9b0714.png$1008$42078$0$9.5$111$打工小哥！之2！$0$275768$2018-07-06 20:54:00$打工小哥$第二季$http://bangumi.bilibili.com/anime/24613/$24613$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/5323a9d39963ba4360f3628d8aea111451a9bbf8.png$55496$450237$0$7.4$2441$昴宿七星$0$1843999$2018-07-06 14:30:00$昴宿七星$TV$http://bangumi.bilibili.com/anime/24609/$24609$8
0$0$$ugc$0$http://i0.hdslb.com/bfs/bangumi/f19700beb16d215db8a9c2bd65e6eb4a6dbd61b0.jpg$7335$18861$0$9.7$299$雷顿神秘侦探社～卡特莉的解谜事件簿～$0$247667$2018-04-08 00:00:01$雷顿神秘侦探社～卡特莉的解谜事件簿～$TV$http://bangumi.bilibili.com/anime/23855/$23855$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/e5b3fca7ea7ef660caa810924c44518513636f9d.jpg$6622$71516$0$9.8$831$少女☆歌剧 Revue Starlight$0$147693$2018-07-13 14:30:00$少女☆歌剧 Revue Starlight$TV$http://bangumi.bilibili.com/anime/24622/$24622$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/2b0d7996d9ef2a3786da05fe3f1b92857fc2e6ad.jpg$23158$648967$0$9.7$2405$天狼 Sirius the Jaeger$0$501293$2018-07-12 00:00:01$天狼 Sirius the Jaeger$TV$http://bangumi.bilibili.com/anime/24620/$24620$8
0$0$$ugc$0$http://i0.hdslb.com/bfs/bangumi/992903daa20ade6b2212c5460a4d17b7e9a34256.jpg$568$237$1$0.0$0$新战神金刚：传奇的保护神 第六季$0$22880$2018-06-15 00:00:01$新战神金刚：传奇守护神$第六季$http://bangumi.bilibili.com/anime/25013/$25013$6
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/264f208707e5985d22b5b53f35b874425dd937f7.jpg$14255$98207$0$9.4$274$梦王国与沉睡的100王子$0$370688$2018-07-05 21:30:00$梦王国与沉睡的100王子$TV$http://bangumi.bilibili.com/anime/24619/$24619$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/df92247e200aeb61f8aceda2e2b661c7dc07a328.jpg$104442$597494$0$9.1$1420$春原庄的管理人小姐$0$2630038$2018-07-05 20:00:00$春原庄的管理人$TV$http://bangumi.bilibili.com/anime/24583/$24583$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/0342f8915854f6ee18869137b0361d3b70d9f9da.png$36451$437247$0$9.8$1303$Free!-Dive to the Future-$0$993092$2018-07-11 23:30:00$Free!$第三季$http://bangumi.bilibili.com/anime/24570/$24570$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/272e35317d38c9cbfb78fe238e83d8462acb2956.png$81016$834583$0$8.8$2385$异界少女召唤术$0$2519337$2018-07-05 22:00:00$异界少女召唤术$TV$http://bangumi.bilibili.com/anime/24627/$24627$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/2fcabc137578bbac2b322b102a905138ce10c2e5.jpg$1576$25019$0$0.0$0$深夜！天才傻鹏$0$55098$2018-07-11 01:35:00$深夜！天才傻鹏$TV$http://bangumi.bilibili.com/anime/24626/$24626$8
0$0$付费抢先$bilibili$0$http://i0.hdslb.com/bfs/bangumi/07533bee9beb33899d66fb88078259c3ca1667ee.jpg$83476$448706$0$6.2$3943$重神机潘多拉$10$4690544$2018-03-28 23:00:00$重神机潘多拉$原版$http://bangumi.bilibili.com/anime/23811/$23811$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/781d16fc2aef145b5386ff2b088fdd3dbb6b32df.jpg$12305$216520$0$9.2$652$中间管理录利根川$0$1112346$2018-07-04 04:30:00$中间管理录利根川$TV$http://bangumi.bilibili.com/anime/24611/$24611$8
0$0$付费抢先$bilibili$0$http://i0.hdslb.com/bfs/bangumi/07533bee9beb33899d66fb88078259c3ca1667ee.jpg$36849$75720$0$6.9$815$重神机潘多拉（中配）$10$1824423$2018-03-28 23:00:00$重神机潘多拉$中配$http://bangumi.bilibili.com/anime/23919/$23919$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/8d594ce60af3068a182d9d498f317de7ff51668e.jpg$372$6287$0$0.0$0$少年阿贝 GO!GO!小芝麻 第三季$0$84178$2018-04-03 20:00:00$少年阿贝 GO!GO!小芝麻$第三季$http://bangumi.bilibili.com/anime/23862/$23862$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/1a7403f11fc24c06ae8ed8323aecab8b8b26d2cd.png$117292$1114159$0$9.2$5657$后街女孩$0$5983258$2018-07-04 00:30:00$后街女孩$TV$http://bangumi.bilibili.com/anime/24567/$24567$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/a1412083624cfcae7fb07ed4191710a0ac5ac31b.jpg$11575$135294$0$9.7$897$剧场版 K Seven Stories$0$362249$2018-07-07 13:00:00$K$新作剧场版$http://bangumi.bilibili.com/anime/24978/$24978$8
0$0$$ugc$987$http://i0.hdslb.com/bfs/bangumi/72c9b6b8ef10a0bd92a413f656bfe979e7b762ec.jpg$2777$13171$0$9.8$475$RWBY Chibi 第三季$0$444815$2018-01-27 00:00:01$RWBY$Chibi 第三季$http://bangumi.bilibili.com/anime/23619/$23619$6
0$0$$ugc$58819$http://i0.hdslb.com/bfs/bangumi/fd69cb22147485b96b4ad60cd95f6a8e64fa5c21.jpg$965963$374517$0$9.6$3957$精灵宝可梦 日月$0$33901393$2016-11-17 00:00:01$精灵宝可梦 日月$日语$http://bangumi.bilibili.com/anime/5707/$5707$8
0$0$$ugc$0$http://i0.hdslb.com/bfs/bangumi/12afb04f801cead3994855d5cfecd3b56aef1e0d.jpg$8677$6125$0$9.8$171$鲁邦三世 PART5$0$428481$2018-04-03 00:00:01$鲁邦三世$第五季$http://bangumi.bilibili.com/anime/23854/$23854$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/13ad26047f54a80f09b7b5f4d35a3657ce02964a.png$53912$243789$0$8.5$633$ 异世界居酒屋～古都阿伊特力亚的居酒屋阿信～$0$2775520$2018-04-13 11:00:00$异世界居酒屋阿信$TV$http://bangumi.bilibili.com/anime/21785/$21785$8
0$0$$bilibili$127962$http://i0.hdslb.com/bfs/bangumi/264a2252fc7ab3503d5e7b879b0ba64cf7f80831.jpg$2568814$1702885$0$5.1$20608$博人传 火影忍者新时代$0$92500739$2017-04-05 17:55:00$博人传 火影忍者新时代$TV$http://bangumi.bilibili.com/anime/5978/$5978$8
0$0$$dujia$688$http://i0.hdslb.com/bfs/bangumi/33b103fa6714934394b3382321ab00206884811e.jpg$8417$32284$0$0.0$0$梦之祭！研究室$0$533252$2016-10-12 00:00:01$梦之祭$研究室$http://bangumi.bilibili.com/anime/5061/$5061$8
0$0$$bilibili$487$http://i0.hdslb.com/bfs/bangumi/a641ec1e93a1ce2917e81e9bb7a92f3d270c2765.jpg$1766$56984$1$8.5$148$破刃之剑$0$82060$2014-04-06 00:00:01$破刃之剑$第一季$http://bangumi.bilibili.com/anime/3807/$3807$8
0$0$$ugc$1004$http://i0.hdslb.com/bfs/bangumi/e78a41fae772fc79b0cac3c83985bdc7d773a49c.jpg$11888$17652$1$0.0$0$见习神明 秘密的cocotama $0$987461$2015-10-01 00:00:00$见习神明 秘密的cocotama $TV$http://bangumi.bilibili.com/anime/3155/$3155$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/0ff8c4530794320466c227b3c957e8851483cccd.jpg$26578$154043$1$9.5$973$琴之森$0$1945862$2018-04-09 02:40:00$钢琴之森$TV动画$http://bangumi.bilibili.com/anime/23851/$23851$8
0$0$$dujia$51273$http://i0.hdslb.com/bfs/bangumi/f24f032372642f35257f66478ccfa51800b504a8.jpg$391391$1504236$0$9.8$23577$卫宫家今天的饭$0$16440515$2018-01-01 00:00:00$卫宫家今天的饭$TV$http://bangumi.bilibili.com/anime/22504/$22504$8
0$0$$bilibili$387$http://i0.hdslb.com/bfs/bangumi/b2567ad0d6f0d5d1713ed5f030345fae32f933be.jpg$3607$102121$1$7.1$310$Dies irae 神怒之日（僅限港澳台地區）$0$232850$2017-10-07 01:05:00$Dies irae 神怒之日$TV$http://bangumi.bilibili.com/anime/6430/$6430$8
0$0$付费抢先$dujia$0$http://i0.hdslb.com/bfs/bangumi/98ecf55a5b23a043fc4874be9f129b36b6a9a5a6.jpg$195786$583660$1$9.8$3805$鬼灯的冷彻 第二季 其二$10$11883439$2018-04-08 01:30:00$鬼灯的冷彻$第二季 其之二$http://bangumi.bilibili.com/anime/23877/$23877$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/d371f9b5e51ef88e4092c7a5c86ebf89e8b2d3c7.jpg$15655$56603$1$9.1$302$美男高校地球防卫部 HAPPY KISS！$0$283831$2018-04-09 01:35:00$美男高校地球防卫部LOVE！$第四季$http://bangumi.bilibili.com/anime/23866/$23866$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/ab71198bb514e978e49101c5b0075abc8f628a0f.jpg$74076$425449$0$9.8$5516$全金属狂潮 Invisible Victory$0$4289717$2018-04-13 23:00:00$全金属狂潮$第四季$http://bangumi.bilibili.com/anime/23852/$23852$8
0$0$付费抢先$dujia$42364$http://i0.hdslb.com/bfs/bangumi/bca4864e564d46bebb6dc0b14371a04fd70b3fda.jpg$425154$1565365$1$9.7$16388$戒律的复活$10$50949027$2018-01-06 00:00:01$戒律的复活$第二季$http://bangumi.bilibili.com/anime/21729/$21729$8
0$0$付费抢先$dujia$0$http://i0.hdslb.com/bfs/bangumi/493877cdb06040c52886d6ebef19ac94dcde96b6.jpg$314821$876041$1$8.9$9097$多田君不恋爱$10$10478288$2018-04-05 21:30:00$多田君不谈恋爱$TV$http://bangumi.bilibili.com/anime/23859/$23859$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/d13adc58696ed52fa73ab15cb0f3e699bbcc05fb.png$308778$1171509$1$9.8$44462$Megalo Box$0$25840703$2018-04-06 02:02:00$megalo box$TV$http://bangumi.bilibili.com/anime/23880/$23880$8
0$0$$ugc$0$http://i0.hdslb.com/bfs/bangumi/6bd6ce0df539056bc199fc2b551dc9f215aa2fa6.jpg$7465$71187$1$9.7$896$踏切时间$0$1330719$2018-04-09 00:00:01$踏切时间$TV$http://bangumi.bilibili.com/anime/23869/$23869$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/776786d0a81f4b5e292e41b25515d0ec1ca828b5.png$26812$200774$1$7.1$493$Butlers～千年百年物语～$0$1831262$2018-04-12 00:35:00$Butlers～千年百年物语～$TV$http://bangumi.bilibili.com/anime/23817/$23817$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/7cd652f0bea1ae8fde1b8a41ac7d81f949586a15.jpg$56539$393196$0$9.2$1661$宇宙战舰提拉米斯$0$6835491$2018-04-03 01:00:00$宇宙战舰提拉米苏$TV$http://bangumi.bilibili.com/anime/23861/$23861$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/6b6a5e0fc4622ef1942ff7dd65b53cd06d4a21e0.png$62978$503109$1$9.2$2554$ALICE or ALICE$0$7529846$2018-04-04 21:25:00$ALICE or ALICE$TV$http://bangumi.bilibili.com/anime/23824/$23824$8
0$0$$dujia$33803$http://i0.hdslb.com/bfs/bangumi/6283ab61cda2525f87a9481a4db5c9e10debd892.jpg$173529$669811$1$9.9$16484$妖精森林的小不点$0$7799600$2018-01-12 21:30:00$妖精森林的小不点$TV$http://bangumi.bilibili.com/anime/21717/$21717$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/8c2c8f70874144e3c2bf3bd553042d7e35c522c1.jpg$2666$15522$1$9.3$107$苍翼默示录 Alter Memory$0$139814$2013-10-08 00:00:01$苍翼默示录 Alter Memory$TV$http://bangumi.bilibili.com/anime/4368/$4368$8
0$0$$bilibili$37687$http://i0.hdslb.com/bfs/bangumi/5e32e992cbb666d42b931a1ab8e3752f9d490b93.jpg$622521$1529176$1$9.8$19785$齐木楠雄的灾难 第二季$0$32325061$2018-01-17 01:35:00$齐木楠雄的灾难$第二季$http://bangumi.bilibili.com/anime/21469/$21469$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/4de079779e0693bf7adaca75e5859df62d62daf5.png$13802$79848$1$9.3$632$銀河英雄傳說 Die Neue These（僅限港澳台地區）$0$406451$2018-04-03 21:00:00$银河英雄传说$2018$http://bangumi.bilibili.com/anime/23870/$23870$8
0$0$$bilibili$1860$http://i0.hdslb.com/bfs/bangumi/928ae638cc0f11197dd949892f5935d9213a38a1.jpg$22094$87538$1$8.7$590$飙速宅男 GLORY LINE$0$1130219$2018-01-09 02:05:00$飙速宅男$第四季$http://bangumi.bilibili.com/anime/21781/$21781$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/1aacb564a735e5e6ac16bf3c162195253e6a1438.jpg$48036$203361$1$9.8$1608$鹿枫堂$0$2735031$2018-04-11 00:30:00$鹿枫堂四色日和$原版$http://bangumi.bilibili.com/anime/23873/$23873$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/2a8cd6137795f72e328cb58d6985ae99b1a8e219.jpg$64838$256747$1$9.3$874$冷然之天秤$0$2929557$2018-04-01 21:00:00$冷然之天秤$TV$http://bangumi.bilibili.com/anime/23848/$23848$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/3da24e9684fb21e7554eebeb9e76fbdf144e3779.png$160205$688653$1$8.8$5852$Caligula 卡里古拉$0$9269238$2018-04-08 23:30:00$卡利古拉$TV$http://bangumi.bilibili.com/anime/23818/$23818$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/c0f89bd9ed3b449c9f65502df426125669654d9b.png$76894$348282$1$8.2$1846$恶魔战线$0$3731924$2018-04-07 23:30:00$魔性之线$TV$http://bangumi.bilibili.com/anime/23846/$23846$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/eafcee919733e2f1e6592d2df00b61e0e2a958b2.jpg$1404$11486$1$0.0$0$藍海少女～advance～（僅限台灣地區）$0$31406$2018-04-07 23:00:00$蓝海少女$第二季$http://bangumi.bilibili.com/anime/23823/$23823$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/5bbc52f772f58448567dda71618b2b73f78418cc.jpg$8685$153468$1$7.6$588$你还是不懂群马$0$2431828$2018-04-08 00:00:00$你还是不懂群马$TV$http://bangumi.bilibili.com/anime/23825/$23825$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/3721dfa47e0b341c89fc618fb5ff5920c6631353.png$5328$16362$1$9.4$198$失憶融合WIXOSS（僅限港澳台地區）$0$115205$2018-04-07 00:30:00$Lostorage conflated WIXOSS$TV$http://bangumi.bilibili.com/anime/23820/$23820$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/43af80dcf606c27874b3e521586ff74f6a9c1e42.jpg$17205$77582$1$8.7$1466$钱进球场$0$1359412$2018-04-06 23:00:00$钱进球场$TV$http://bangumi.bilibili.com/anime/23842/$23842$8
0$0$$bilibili$13151$http://i0.hdslb.com/bfs/bangumi/938db2044b636b7aba6858220e1220c4dd587444.jpg$271851$564634$1$6.3$11649$皇帝圣印战记$0$11631082$2018-01-06 00:30:00$皇帝圣印战记$TV$http://bangumi.bilibili.com/anime/21633/$21633$8
0$0$$dujia$14172$http://i0.hdslb.com/bfs/bangumi/a70e608f6ea73ef2dc8ae987a85954d65fada537.jpg$186510$491410$1$8.6$4671$刀使巫女$0$8352151$2018-01-05 21:30:00$刀使巫女$原版$http://bangumi.bilibili.com/anime/21750/$21750$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/152c536f8ecaad8f3d7d568d33da81c963a4a722.png$598270$1922143$1$9.6$22454$超能力女儿$0$39742741$2018-04-06 20:00:00$黑社会的超能力女儿$TV$http://bangumi.bilibili.com/anime/23850/$23850$8
0$0$$ugc$0$http://i0.hdslb.com/bfs/bangumi/0434123bd506642ca4bcfb6570cce5eb98e7d7a2.jpg$54$368$1$0.0$0$致命紫罗兰编号044$0$10798$2008-07-01 00:00:01$致命紫罗兰编号044$TV$http://bangumi.bilibili.com/anime/24779/$24779$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/745b04054e591da4f4172923a7d51de3dddb4288.jpg$550111$1562219$1$9.6$14547$宅男腐女恋爱真难$0$24545878$2018-04-13 01:30:00$宅男腐女恋爱真难$TV$http://bangumi.bilibili.com/anime/23856/$23856$8
0$0$$bilibili$142284$http://i0.hdslb.com/bfs/bangumi/39716626d611a765c44ca27054f3526210c4d5cb.jpg$1026279$1433631$1$9.7$3748$夏目友人帐 陆$0$22243424$2017-04-12 03:00:00$夏目友人帐$第六季$http://bangumi.bilibili.com/anime/5977/$5977$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/4d14e521d22af0d0d9747e2f063d400a0646c8d5.png$168795$402897$1$9.7$4471$Comic Girls$0$5562263$2018-04-05 23:00:00$漫画女孩$TV$http://bangumi.bilibili.com/anime/23829/$23829$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/7fb4945f864e9e988212b7d20f206df2677053f8.jpg$26217$103917$1$9.8$3116$灰与幻想的格林姆迦尔 $0$697306$2016-01-10 00:00:01$灰与幻想的格林姆迦尔$TV$http://bangumi.bilibili.com/anime/3103/$3103$8
0$0$$ugc$0$http://i0.hdslb.com/bfs/bangumi/283b492896039c6721320d3454c3a52f7953874d.jpg$1006$4073$1$9.7$249$灰与幻想的格林姆迦尔 OVA$0$102428$2016-03-16 00:00:01$灰与幻想的格林姆迦尔$OVA $http://bangumi.bilibili.com/anime/24745/$24745$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/c33bc9a14bd7f6a0c384110070798950c8b3c6d5.jpg$3949$4932$1$0.0$0$蒼天之拳 REGENESIS（僅限港澳台地區）$0$101237$2018-04-03 01:00:00$苍天之拳$ REGENESIS$http://bangumi.bilibili.com/anime/23868/$23868$8
0$0$付费抢先$dujia$0$http://i0.hdslb.com/bfs/bangumi/a4564ec2fb54e059d94608808ed06ebfa1167a6a.jpg$48299$56888$1$9.5$935$魔法少女 俺（中配）$10$1744766$2018-04-02 22:00:00$老子是魔法少女$中配版$http://bangumi.bilibili.com/anime/23942/$23942$8
0$0$$ugc$0$http://i0.hdslb.com/bfs/bangumi/11531b2adfc728ca69689cdefbd16e163e2704d3.jpg$5610$67377$1$9.2$498$立花馆恋爱三角铃$0$1018725$2018-04-03 00:00:01$立花馆恋爱三角铃$TV$http://bangumi.bilibili.com/anime/23865/$23865$8
0$0$$bilibili$3096$http://i0.hdslb.com/bfs/bangumi/2bf6f4a94c84973b38e7f17bca28428c808a2918.jpg$26573$118463$1$5.3$744$樱花忍法帖$0$2045712$2018-01-08 23:30:00$樱花忍法帖$TV$http://bangumi.bilibili.com/anime/21718/$21718$8
0$0$付费抢先$dujia$0$http://i0.hdslb.com/bfs/bangumi/a4564ec2fb54e059d94608808ed06ebfa1167a6a.jpg$214900$663359$1$9.3$4475$魔法少女 俺$10$7250265$2018-04-02 22:00:00$老子是魔法少女$TV$http://bangumi.bilibili.com/anime/23871/$23871$8
0$0$$ugc$2440$http://i0.hdslb.com/bfs/bangumi/d1c1499f89e097d0c47d22a4c6920dd7e1e12d7b.jpg$7633$8535$0$9.6$143$宇宙战舰大和号2202 爱的战士$0$485863$2017-02-25 00:00:01$宇宙战舰大和号$2202$http://bangumi.bilibili.com/anime/6473/$6473$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/750809e95dfc284c073be5a2a5fb944e7ab802a0.png$81296$220546$1$9.5$6668$LOST SONG 失落的歌谣$0$2788409$2018-03-31 15:00:00$LOST SONG$TV$http://bangumi.bilibili.com/anime/23879/$23879$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/133b8fb568459305a837fc6c9d519daf86f9eb6f.jpg$5045$22983$1$8.0$216$当女孩遇到熊$0$119029$2016-04-03 00:00:01$当女孩遇到熊$TV$http://bangumi.bilibili.com/anime/5402/$5402$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/a599316158da7ee95beabbec0d88860707982990.jpg$4603$35527$1$9.7$664$灰色的迷宫$0$289215$2015-04-12 00:00:01$灰色三部曲$灰色的迷宫$http://bangumi.bilibili.com/anime/4170/$4170$8
0$0$付费抢先$dujia$0$http://i0.hdslb.com/bfs/bangumi/206b9a2e30543416de258aaa10c3ecd998a38820.jpg$183421$332766$1$9.6$4080$赛马娘$10$5128382$2018-04-02 00:00:00$马娘 PrettyDerby$TV$http://bangumi.bilibili.com/anime/23834/$23834$8
0$0$$dujia$0$http://i0.hdslb.com/bfs/bangumi/c64e75c17824c2ae99aa2c1777f4e584b89992eb.png$1133$6567$1$9.7$108$剧场版 笑傲昙天(外传) 「中篇」$0$77613$2018-06-09 09:00:00$笑对阴天$剧场版·中篇$http://bangumi.bilibili.com/anime/24287/$24287$8
0$0$$bilibili$892$http://i0.hdslb.com/bfs/bangumi/d476946bff636d8e17ff59875581ba737992b475.jpg$20418$39609$1$9.5$361$百變小櫻Clear咭（僅限港澳地區）$0$555572$2018-01-07 09:00:00$魔卡少女樱$CLEAR CARD（僅港澳）$http://bangumi.bilibili.com/anime/22843/$22843$8
0$0$$bilibili$0$http://i0.hdslb.com/bfs/bangumi/5c50bd19edae3b9a5e0d82524dacc09326ac71ac.jpg$12101$49753$1$9.8$1144$飞翔的魔女$0$363587$2016-04-09 00:00:01$飞翔的魔女$TV版$http://bangumi.bilibili.com/anime/5617/$5617$8
